game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,lineup_status,batting_order,expected_pa,opposing_starter_id,batter_hr_pa_long,batter_barrel_pa_long,batter_barrel_bbe_long,batter_hard_air_pa_long,batter_sweet_pa_long,batter_k_rate_long,batter_bb_rate_long,batter_xwoba_long,batter_ev90_long,batter_hr_pa_recent,batter_barrel_pa_recent,batter_barrel_bbe_recent,batter_hard_air_pa_recent,batter_sweet_pa_recent,batter_k_rate_recent,batter_bb_rate_recent,batter_xwoba_recent,batter_ev90_recent,batter_hand,pitcher_hr_bf,pitcher_barrel_bf,pitcher_hard_air_bf,pitcher_fly_rate,pitcher_k_rate,pitcher_bb_rate,pitcher_xwoba,pitcher_ev90,pitcher_outs,opposing_pitcher_hand,bvp_pa,bvp_hr,bvp_barrels,bvp_hr_shrunk,bvp_barrel_shrunk,bvp_reliability,same_hand,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,park_hr_factor,home_run_probability,fair_odds,point,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,line,market_edge,ev_per_unit,signal
824703,2026-09-25 17:05:00+00:00,CHC,BOS,CHC,BOS,0,691718,Pete Crow-Armstrong,confirmed,1.0,4.75,687941,0.08421052631578947,0.10877192982456141,0.07673267326732673,0.28421052631578947,0.2982456140350877,0.24912280701754386,0.11929824561403508,0.3924845063888889,99.33633333333334,0.07042253521126761,0.09859154929577464,0.061946902654867256,0.2676056338028169,0.323943661971831,0.22535211267605634,0.09859154929577464,0.4187944066666666,100.65733333333334,L,0.0,0.0,0.2222222222222222,0.5384615384615384,0.2222222222222222,0.0,0.119925,88.595,4.0,L,0,0,0,0.03,0.06,0.0,1,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.1944371632406694,414,,,,,,,,0.5,,,HR WATCH
824703,2026-09-25 17:05:00+00:00,CHC,BOS,BOS,CHC,1,701350,Roman Anthony,confirmed,1.0,4.75,605280,0.017241379310344827,0.06465517241379311,0.06172839506172839,0.1724137931034483,0.16810344827586207,0.2672413793103448,0.11637931034482758,0.3236189692810458,98.96764705882353,0.029411764705882353,0.07352941176470588,0.07142857142857142,0.16176470588235295,0.14705882352941177,0.29411764705882354,0.058823529411764705,0.27787281333333336,98.99466666666665,L,0.014285714285714285,0.02857142857142857,0.15714285714285714,0.3271461716937355,0.18857142857142858,0.09714285714285714,0.308861843115327,101.37933333333332,16.866666666666667,R,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.1343412629644309,644,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,CHC,BOS,0,673548,Seiya Suzuki,confirmed,2.0,4.65,687941,0.03914590747330961,0.07829181494661921,0.06321839080459771,0.17437722419928825,0.2597864768683274,0.2277580071174377,0.15302491103202848,0.3519190636111111,95.43083333333334,0.028985507246376812,0.10144927536231885,0.07608695652173914,0.2318840579710145,0.30434782608695654,0.2463768115942029,0.10144927536231885,0.35064378333333335,98.21866666666666,R,0.0,0.0,0.2222222222222222,0.5384615384615384,0.2222222222222222,0.0,0.119925,88.595,4.0,L,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.13052639381676318,666,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,BOS,CHC,1,681508,Mickey Gasper,confirmed,2.0,4.65,605280,0.04411764705882353,0.07352941176470588,0.0641025641025641,0.22549019607843138,0.22549019607843138,0.15196078431372548,0.1323529411764706,0.37053395882352946,96.90540000000001,0.06779661016949153,0.0847457627118644,0.078125,0.2033898305084746,0.23728813559322035,0.23728813559322035,0.15254237288135594,0.3427450688888889,94.86933333333333,L,0.014285714285714285,0.02857142857142857,0.15714285714285714,0.3271461716937355,0.18857142857142858,0.09714285714285714,0.308861843115327,101.37933333333332,16.866666666666667,R,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.1257355800862916,695,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,CHC,BOS,0,608324,Alex Bregman,confirmed,3.0,4.55,687941,0.06741573033707865,0.06741573033707865,0.047244094488188976,0.2247191011235955,0.2808988764044944,0.13108614232209737,0.09737827715355805,0.3429109861111111,95.60966666666667,0.03225806451612903,0.06451612903225806,0.04878048780487805,0.16129032258064516,0.2903225806451613,0.06451612903225806,0.14516129032258066,0.4051292877777778,94.67466666666668,R,0.0,0.0,0.2222222222222222,0.5384615384615384,0.2222222222222222,0.0,0.119925,88.595,4.0,L,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.1085063722005973,822,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,BOS,CHC,1,677800,Wilyer Abreu,confirmed,4.0,4.45,605280,0.04230769230769231,0.08076923076923077,0.061224489795918366,0.2,0.3269230769230769,0.2076923076923077,0.11538461538461539,0.3619164140476191,96.48666666666666,0.016129032258064516,0.0967741935483871,0.06593406593406594,0.1774193548387097,0.3870967741935484,0.22580645161290322,0.0967741935483871,0.3612899666666667,95.22333333333333,L,0.014285714285714285,0.02857142857142857,0.15714285714285714,0.3271461716937355,0.18857142857142858,0.09714285714285714,0.308861843115327,101.37933333333332,16.866666666666667,R,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.10738044150542875,831,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,CHC,BOS,0,621438,Tyrone Taylor,confirmed,4.0,4.45,687941,0.04519774011299435,0.06779661016949153,0.05084745762711865,0.1864406779661017,0.288135593220339,0.1638418079096045,0.06779661016949153,0.3002160864779874,94.06981132075472,0.021739130434782608,0.043478260869565216,0.03125,0.21739130434782608,0.32608695652173914,0.10869565217391304,0.08695652173913043,0.27839288888888886,92.93466666666664,R,0.0,0.0,0.2222222222222222,0.5384615384615384,0.2222222222222222,0.0,0.119925,88.595,4.0,L,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.10188473476100939,882,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,CHC,BOS,0,683737,Michael Busch,confirmed,7.0,4.0,687941,0.033210332103321034,0.05166051660516605,0.041916167664670656,0.17343173431734318,0.23985239852398524,0.25092250922509224,0.1033210332103321,0.30636432361111116,95.65216666666669,0.03125,0.0625,0.05194805194805195,0.15625,0.265625,0.25,0.1875,0.3651678355555556,94.54999999999998,L,0.0,0.0,0.2222222222222222,0.5384615384615384,0.2222222222222222,0.0,0.119925,88.595,4.0,L,0,0,0,0.03,0.06,0.0,1,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.09438699791837613,959,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,BOS,CHC,1,668939,Adley Rutschman,confirmed,3.0,4.55,605280,0.019455252918287938,0.038910505836575876,0.029069767441860465,0.16342412451361868,0.311284046692607,0.17898832684824903,0.10505836575875487,0.2989717358333333,95.14550000000001,0.05,0.05,0.03529411764705882,0.11666666666666667,0.38333333333333336,0.21666666666666667,0.03333333333333333,0.2473243,94.86866666666667,L,0.014285714285714285,0.02857142857142857,0.15714285714285714,0.3271461716937355,0.18857142857142858,0.09714285714285714,0.308861843115327,101.37933333333332,16.866666666666667,R,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.08951351383911572,1017,,,,,,,,0.5,,,PASS
824703,2026-09-25 17:05:00+00:00,CHC,BOS,CHC,BOS,0,621020,Dansby Swanson,confirmed,8.0,3.85,687941,0.05128205128205128,0.05128205128205128,0.0410958904109589,0.19230769230769232,0.18803418803418803,0.23504273504273504,0.08547008547008547,0.3051302074999999,94.2637288135593,0.05,0.05,0.038461538461538464,0.13333333333333333,0.15,0.25,0.13333333333333333,0.3330147400000001,93.97928571428572,R,0.0,0.0,0.2222222222222222,0.5384615384615384,0.2222222222222222,0.0,0.119925,88.595,4.0,L,0,0,0,0.03,0.06,0.0,0,Fenway Park,67.1,47.0,16.6,0.0,0.0,0.9907997169143666,0.08409221694490823,1089,,,,,,,,0.5,,,PASS
