game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,lineup_status,batting_order,expected_pa,opposing_starter_id,batter_hr_pa_long,batter_barrel_pa_long,batter_barrel_bbe_long,batter_hard_air_pa_long,batter_sweet_pa_long,batter_k_rate_long,batter_bb_rate_long,batter_xwoba_long,batter_ev90_long,batter_hr_pa_recent,batter_barrel_pa_recent,batter_barrel_bbe_recent,batter_hard_air_pa_recent,batter_sweet_pa_recent,batter_k_rate_recent,batter_bb_rate_recent,batter_xwoba_recent,batter_ev90_recent,batter_hand,pitcher_hr_bf,pitcher_barrel_bf,pitcher_hard_air_bf,pitcher_fly_rate,pitcher_k_rate,pitcher_bb_rate,pitcher_xwoba,pitcher_ev90,pitcher_outs,opposing_pitcher_hand,bvp_pa,bvp_hr,bvp_barrels,bvp_hr_shrunk,bvp_barrel_shrunk,bvp_reliability,same_hand,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,park_hr_factor,home_run_probability,fair_odds,point,over_odds,under_odds,over_book,under_book,over_no_vig_probability,under_no_vig_probability,line,market_edge,ev_per_unit,signal
824472,2026-09-01 22:40:00+00:00,SD,CIN,CIN,SD,1,682877,Juan Brito,confirmed,7.0,4.0,681190,0.0,0.01818181818181818,0.014492753623188406,0.18181818181818182,0.2909090909090909,0.3090909090909091,0.07272727272727272,0.25264362500000004,92.26142857142858,0.0,0.01818181818181818,0.014492753623188406,0.18181818181818182,0.2909090909090909,0.3090909090909091,0.07272727272727272,0.25264362500000004,92.26142857142858,R,0.03289473684210526,0.0756578947368421,0.26644736842105265,0.5487528344671202,0.10526315789473684,0.06578947368421052,0.3655454832079972,101.35333333333332,14.333333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Great American Ball Park,94.5,35.0,3.8,0.0,0.0,0.8368682901283059,0.10290800591361447,872,,,,,,,,0.5,,,PASS
824391,2026-09-01 22:40:00+00:00,TOR,CLE,CLE,TOR,1,683953,Travis Bazzana,confirmed,7.0,4.0,693686,0.01937984496124031,0.031007751937984496,0.023952095808383235,0.17829457364341086,0.24806201550387597,0.2248062015503876,0.10852713178294573,0.2868126505555556,95.268,0.0,0.03225806451612903,0.025974025974025976,0.1774193548387097,0.27419354838709675,0.16129032258064516,0.06451612903225806,0.24853909000000002,95.00600000000001,L,0.027777777777777776,0.041666666666666664,0.1388888888888889,0.4752475247524752,0.1388888888888889,0.041666666666666664,0.2856081472370766,99.328,9.6,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Progressive Field,87.6,61.0,9.2,0.0,0.0,0.9613045881702598,0.09593931853835674,942,0.5,900.0,,BetRivers,,,,0.5,,-0.04060681461643245,PASS
823661,2026-09-01 23:40:00+00:00,DET,MIN,MIN,DET,1,668904,Royce Lewis,confirmed,7.0,4.0,675512,0.027888446215139442,0.06772908366533864,0.05214723926380368,0.2151394422310757,0.22310756972111553,0.21912350597609562,0.07171314741035857,0.32071763194444447,98.03866666666666,0.0,0.034482758620689655,0.022727272727272728,0.1724137931034483,0.22413793103448276,0.1724137931034483,0.05172413793103448,0.2770407777777778,96.94200000000001,R,0.027777777777777776,0.041666666666666664,0.16111111111111112,0.44759825327510916,0.21388888888888888,0.06944444444444445,0.2769044215371616,101.86466666666666,18.066666666666666,R,2.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.047619047619047616,1,Target Field,85.1,44.0,5.7,0.0,0.0,0.7630269704111025,0.09542236667183851,948,0.5,600.0,,BetRivers,,,,0.5,,-0.3320434332971304,PASS
824716,2026-09-01 22:45:00+00:00,SEA,BOS,BOS,SEA,1,596115,Trevor Story,confirmed,8.0,3.85,693433,0.016304347826086956,0.02717391304347826,0.02092050209205021,0.15760869565217392,0.20108695652173914,0.32065217391304346,0.043478260869565216,0.2438123554263566,95.5960465116279,0.01639344262295082,0.03278688524590164,0.023255813953488372,0.14754098360655737,0.21311475409836064,0.3442622950819672,0.03278688524590164,0.24533696666666668,94.40333333333335,R,0.03151862464183381,0.04871060171919771,0.22063037249283668,0.5264227642276422,0.2492836676217765,0.05157593123209169,0.3089741312752838,101.028,16.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Fenway Park,66.5,89.0,0.7,0.0,0.0,0.9872857932559426,0.09538282353708691,948,,,,,,,,0.5,,,PASS
824716,2026-09-01 22:45:00+00:00,SEA,BOS,BOS,SEA,1,686765,Nick Sogard,confirmed,5.0,4.3,693433,0.015957446808510637,0.031914893617021274,0.026785714285714284,0.1702127659574468,0.2074468085106383,0.18085106382978725,0.13297872340425532,0.3061753526077098,93.98095238095239,0.043478260869565216,0.07246376811594203,0.058823529411764705,0.2463768115942029,0.2028985507246377,0.21739130434782608,0.10144927536231885,0.3326932188888889,95.84933333333332,L,0.03151862464183381,0.04871060171919771,0.22063037249283668,0.5264227642276422,0.2492836676217765,0.05157593123209169,0.3089741312752838,101.028,16.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Fenway Park,66.5,89.0,0.7,0.0,0.0,0.9872857932559426,0.095255812460718,950,0.5,850.0,,BetRivers,,,,0.5,,-0.09506978162317903,PASS
824716,2026-09-01 22:45:00+00:00,SEA,BOS,BOS,SEA,1,680776,Jarren Duran,confirmed,7.0,4.0,693433,0.032520325203252036,0.056910569105691054,0.046511627906976744,0.12601626016260162,0.22764227642276422,0.24390243902439024,0.06504065040650407,0.303780598888889,96.36400000000002,0.05172413793103448,0.06896551724137931,0.05263157894736842,0.15517241379310345,0.25862068965517243,0.22413793103448276,0.05172413793103448,0.31106608,97.31333333333333,L,0.03151862464183381,0.04871060171919771,0.22063037249283668,0.5264227642276422,0.2492836676217765,0.05157593123209169,0.3089741312752838,101.028,16.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Fenway Park,66.5,89.0,0.7,0.0,0.0,0.9872857932559426,0.09523775893644972,950,,,,,,,,0.5,,,PASS
822687,2026-09-01 22:45:00+00:00,ATL,WSH,ATL,WSH,0,645277,Ozzie Albies,confirmed,6.0,4.15,663623,0.03125,0.02734375,0.016587677725118485,0.1875,0.31640625,0.1796875,0.0703125,0.2591501697222222,94.55516666666666,0.0,0.0,0.0,0.1774193548387097,0.3225806451612903,0.16129032258064516,0.06451612903225806,0.2817344377777778,94.88866666666668,L,0.0375,0.065625,0.203125,0.5255813953488372,0.221875,0.1125,0.35020005152798805,101.27333333333333,14.333333333333334,R,6.0,0.0,0.0,0.02608695652173913,0.05217391304347826,0.13043478260869565,0,Nationals Park,93.3,42.0,4.3,0.0,0.0,1.2393034825870648,0.09389566289294077,965,0.5,475.0,,BetRivers,,,,0.5,,-0.46009993836559054,PASS
824391,2026-09-01 22:40:00+00:00,TOR,CLE,CLE,TOR,1,672275,Patrick Bailey,confirmed,8.0,3.85,693686,0.03271028037383177,0.0514018691588785,0.03832752613240418,0.17757009345794392,0.2616822429906542,0.2523364485981308,0.08878504672897196,0.30493510861111106,96.65745762711866,0.03225806451612903,0.03225806451612903,0.025974025974025976,0.1774193548387097,0.24193548387096775,0.20967741935483872,0.16129032258064516,0.37769349888888887,96.95066666666665,L,0.027777777777777776,0.041666666666666664,0.1388888888888889,0.4752475247524752,0.1388888888888889,0.041666666666666664,0.2856081472370766,99.328,9.6,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Progressive Field,87.6,61.0,9.2,0.0,0.0,0.9613045881702598,0.09229533360537871,983,,,,,,,,0.5,,,PASS
824391,2026-09-01 22:40:00+00:00,TOR,CLE,CLE,TOR,1,682657,Angel Martínez,confirmed,6.0,4.15,693686,0.039525691699604744,0.05533596837944664,0.04,0.1541501976284585,0.2766798418972332,0.22924901185770752,0.02766798418972332,0.29556897277777777,95.03,0.030303030303030304,0.07575757575757576,0.058823529411764705,0.16666666666666666,0.2878787878787879,0.19696969696969696,0.045454545454545456,0.36443587777777786,96.82800000000002,R,0.027777777777777776,0.041666666666666664,0.1388888888888889,0.4752475247524752,0.1388888888888889,0.041666666666666664,0.2856081472370766,99.328,9.6,R,1.0,0.0,0.0,0.029268292682926828,0.058536585365853655,0.024390243902439025,1,Progressive Field,87.6,61.0,9.2,0.0,0.0,0.9613045881702598,0.09060504887460794,1004,,,,,,,,0.5,,,PASS
824716,2026-09-01 22:45:00+00:00,SEA,BOS,BOS,SEA,1,678882,Ceddanne Rafaela,confirmed,3.0,4.55,693433,0.032846715328467155,0.0364963503649635,0.02358490566037736,0.13138686131386862,0.3102189781021898,0.20072992700729927,0.025547445255474453,0.2706117088095238,93.80199999999999,0.0,0.028985507246376812,0.01904761904761905,0.11594202898550725,0.2463768115942029,0.18840579710144928,0.028985507246376812,0.26260866666666666,94.20000000000002,R,0.03151862464183381,0.04871060171919771,0.22063037249283668,0.5264227642276422,0.2492836676217765,0.05157593123209169,0.3089741312752838,101.028,16.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Fenway Park,66.5,89.0,0.7,0.0,0.0,0.9872857932559426,0.08940197261888937,1019,0.5,750.0,,BetRivers,,,,0.5,,-0.24008323273944032,PASS
823661,2026-09-01 23:40:00+00:00,DET,MIN,MIN,DET,1,663616,Trevor Larnach,confirmed,6.0,4.15,675512,0.038135593220338986,0.0635593220338983,0.05244755244755245,0.2033898305084746,0.25,0.1694915254237288,0.08050847457627118,0.3131371136111111,96.99966666666664,0.017543859649122806,0.03508771929824561,0.031746031746031744,0.15789473684210525,0.17543859649122806,0.17543859649122806,0.03508771929824561,0.25633522222222216,95.58066666666667,L,0.027777777777777776,0.041666666666666664,0.16111111111111112,0.44759825327510916,0.21388888888888888,0.06944444444444445,0.2769044215371616,101.86466666666666,18.066666666666666,R,3.0,0.0,0.0,0.027906976744186046,0.05581395348837209,0.06976744186046512,0,Target Field,85.1,44.0,5.7,0.0,0.0,0.7630269704111025,0.08841217685707596,1031,0.5,750.0,,BetRivers,,,,0.5,,-0.2484964967148544,PASS
823661,2026-09-01 23:40:00+00:00,DET,MIN,MIN,DET,1,605137,Josh Bell,confirmed,5.0,4.3,675512,0.038461538461538464,0.06538461538461539,0.04582210242587601,0.20384615384615384,0.24615384615384617,0.16153846153846155,0.09230769230769231,0.34888306111111106,98.41166666666666,0.015873015873015872,0.031746031746031744,0.022222222222222223,0.12698412698412698,0.2857142857142857,0.12698412698412698,0.06349206349206349,0.33048142666666663,96.03399999999998,L,0.027777777777777776,0.041666666666666664,0.16111111111111112,0.44759825327510916,0.21388888888888888,0.06944444444444445,0.2769044215371616,101.86466666666666,18.066666666666666,R,3.0,1.0,1.0,0.051162790697674425,0.07906976744186046,0.06976744186046512,0,Target Field,85.1,44.0,5.7,0.0,0.0,0.7630269704111025,0.08810679215041867,1035,0.5,600.0,,BetRivers,,,,0.5,,-0.3832524549470694,PASS
824472,2026-09-01 22:40:00+00:00,SD,CIN,CIN,SD,1,624431,Jose Trevino,confirmed,6.0,4.15,681190,0.04032258064516129,0.024193548387096774,0.019736842105263157,0.08064516129032258,0.20967741935483872,0.18548387096774194,0.008064516129032258,0.2106166388888889,92.77194444444444,0.0392156862745098,0.0196078431372549,0.014705882352941176,0.09803921568627451,0.27450980392156865,0.23529411764705882,0.0,0.1678811111111111,92.04866666666666,R,0.03289473684210526,0.0756578947368421,0.26644736842105265,0.5487528344671202,0.10526315789473684,0.06578947368421052,0.3655454832079972,101.35333333333332,14.333333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Great American Ball Park,94.5,35.0,3.8,0.0,0.0,0.8368682901283059,0.08201856837356235,1119,,,,,,,,0.5,,,PASS
824716,2026-09-01 22:45:00+00:00,SEA,BOS,BOS,SEA,1,657136,Connor Wong,confirmed,9.0,3.7,693433,0.014285714285714285,0.02857142857142857,0.022813688212927757,0.16666666666666666,0.20952380952380953,0.23333333333333334,0.0761904761904762,0.2750960242937853,95.22677966101693,0.03571428571428571,0.03571428571428571,0.02857142857142857,0.14285714285714285,0.21428571428571427,0.25,0.017857142857142856,0.24812329333333333,95.498,R,0.03151862464183381,0.04871060171919771,0.22063037249283668,0.5264227642276422,0.2492836676217765,0.05157593123209169,0.3089741312752838,101.028,16.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Fenway Park,66.5,89.0,0.7,0.0,0.0,0.9872857932559426,0.08150655533934961,1127,,,,,,,,0.5,,,PASS
823661,2026-09-01 23:40:00+00:00,DET,MIN,MIN,DET,1,807712,Luke Keaschall,confirmed,1.0,4.75,675512,0.02857142857142857,0.0326530612244898,0.0273972602739726,0.1469387755102041,0.2693877551020408,0.13877551020408163,0.10612244897959183,0.34056894916666663,94.52457627118643,0.029850746268656716,0.05970149253731343,0.05128205128205128,0.23880597014925373,0.373134328358209,0.14925373134328357,0.04477611940298507,0.34879828444444444,96.49933333333334,R,0.027777777777777776,0.041666666666666664,0.16111111111111112,0.44759825327510916,0.21388888888888888,0.06944444444444445,0.2769044215371616,101.86466666666666,18.066666666666666,R,2.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.047619047619047616,1,Target Field,85.1,44.0,5.7,0.0,0.0,0.7630269704111025,0.07954603805423655,1157,0.5,750.0,,BetRivers,,,,0.5,,-0.32385867653898937,PASS
824472,2026-09-01 22:40:00+00:00,SD,CIN,CIN,SD,1,695490,Edwin Arroyo,confirmed,9.0,3.7,681190,0.0,0.013888888888888888,0.01092896174863388,0.1388888888888889,0.3125,0.25,0.034722222222222224,0.27749031837606836,93.27589743589743,0.0,0.037037037037037035,0.03389830508474576,0.12962962962962962,0.24074074074074073,0.3148148148148148,0.037037037037037035,0.2599004944444444,95.37466666666667,L,0.03289473684210526,0.0756578947368421,0.26644736842105265,0.5487528344671202,0.10526315789473684,0.06578947368421052,0.3655454832079972,101.35333333333332,14.333333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Great American Ball Park,94.5,35.0,3.8,0.0,0.0,0.8368682901283059,0.07478536064252143,1237,0.5,850.0,,BetRivers,,,,0.5,,-0.2895390738960464,PASS
822687,2026-09-01 22:45:00+00:00,ATL,WSH,ATL,WSH,0,673490,Ha-Seong Kim,confirmed,9.0,3.7,663623,0.0,0.02127659574468085,0.015384615384615385,0.0851063829787234,0.2127659574468085,0.2765957446808511,0.09574468085106383,0.18626174320987654,90.12185185185184,0.0,0.02127659574468085,0.014285714285714285,0.0851063829787234,0.2765957446808511,0.2765957446808511,0.0851063829787234,0.17000311666666665,88.02533333333332,R,0.0375,0.065625,0.203125,0.5255813953488372,0.221875,0.1125,0.35020005152798805,101.27333333333333,14.333333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Nationals Park,93.3,42.0,4.3,0.0,0.0,1.2393034825870648,0.0714545056721215,1299,0.5,480.0,,BetRivers,,,,0.5,,-0.5855638671016953,PASS
824391,2026-09-01 22:40:00+00:00,TOR,CLE,CLE,TOR,1,677587,Brayan Rocchio,confirmed,9.0,3.7,693686,0.02,0.024,0.01694915254237288,0.168,0.276,0.164,0.04,0.26557211138888887,94.55016666666666,0.017543859649122806,0.0,0.0,0.17543859649122806,0.2982456140350877,0.15789473684210525,0.017543859649122806,0.26004764444444445,96.70466666666668,L,0.027777777777777776,0.041666666666666664,0.1388888888888889,0.4752475247524752,0.1388888888888889,0.041666666666666664,0.2856081472370766,99.328,9.6,R,1.0,0.0,0.0,0.029268292682926828,0.058536585365853655,0.024390243902439025,0,Progressive Field,87.6,61.0,9.2,0.0,0.0,0.9613045881702598,0.07067046658139357,1315,,,,,,,,0.5,,,PASS
824472,2026-09-01 22:40:00+00:00,SD,CIN,CIN,SD,1,670770,TJ Friedl,confirmed,8.0,3.85,681190,0.013100436681222707,0.017467248908296942,0.016129032258064516,0.12663755458515283,0.17467248908296942,0.1965065502183406,0.07860262008733625,0.2485955161111111,91.04966666666665,0.0,0.0,0.0,0.10204081632653061,0.061224489795918366,0.16326530612244897,0.08163265306122448,0.23742462777777776,88.86600000000001,L,0.03289473684210526,0.0756578947368421,0.26644736842105265,0.5487528344671202,0.10526315789473684,0.06578947368421052,0.3655454832079972,101.35333333333332,14.333333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Great American Ball Park,94.5,35.0,3.8,0.0,0.0,0.8368682901283059,0.06919985767117742,1345,0.5,800.0,,BetRivers,,,,0.5,,-0.3772012809594032,PASS
823661,2026-09-01 23:40:00+00:00,DET,MIN,MIN,DET,1,805805,Walker Jenkins,confirmed,9.0,3.7,675512,0.07142857142857142,0.07142857142857142,0.0625,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2695251458333333,94.7775,0.07142857142857142,0.07142857142857142,0.0625,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2695251458333333,94.7775,L,0.027777777777777776,0.041666666666666664,0.16111111111111112,0.44759825327510916,0.21388888888888888,0.06944444444444445,0.2769044215371616,101.86466666666666,18.066666666666666,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Target Field,85.1,44.0,5.7,0.0,0.0,0.7630269704111025,0.06857872860194078,1358,0.5,950.0,,BetRivers,,,,0.5,,-0.27992334967962174,PASS
823661,2026-09-01 23:40:00+00:00,DET,MIN,MIN,DET,1,701785,Kaelen Culpepper,confirmed,8.0,3.85,675512,0.038461538461538464,0.038461538461538464,0.0297029702970297,0.1794871794871795,0.19230769230769232,0.21794871794871795,0.0641025641025641,0.34105922083333334,95.46300000000001,0.03508771929824561,0.03508771929824561,0.025974025974025976,0.21052631578947367,0.19298245614035087,0.15789473684210525,0.07017543859649122,0.3672925277777778,96.39133333333334,R,0.027777777777777776,0.041666666666666664,0.16111111111111112,0.44759825327510916,0.21388888888888888,0.06944444444444445,0.2769044215371616,101.86466666666666,18.066666666666666,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Target Field,85.1,44.0,5.7,0.0,0.0,0.7630269704111025,0.06496287584725492,1439,0.5,900.0,,BetRivers,,,,0.5,,-0.3503712415274508,PASS
822687,2026-09-01 22:45:00+00:00,ATL,WSH,ATL,WSH,0,643289,Mauricio Dubón,confirmed,5.0,4.3,663623,0.012145748987854251,0.012145748987854251,0.007444168734491315,0.09716599190283401,0.3522267206477733,0.08097165991902834,0.048582995951417005,0.29094478861111106,93.89216666666667,0.0,0.017241379310344827,0.009708737864077669,0.06896551724137931,0.4482758620689655,0.034482758620689655,0.05172413793103448,0.27988288333333333,90.81133333333334,R,0.0375,0.065625,0.203125,0.5255813953488372,0.221875,0.1125,0.35020005152798805,101.27333333333333,14.333333333333334,R,4.0,0.0,0.0,0.02727272727272727,0.05454545454545454,0.09090909090909091,1,Nationals Park,93.3,42.0,4.3,0.0,0.0,1.2393034825870648,0.06389756760432368,1465,0.5,950.0,,BetRivers,,,,0.5,,-0.3290755401546014,PASS
824391,2026-09-01 22:40:00+00:00,TOR,CLE,CLE,TOR,1,680757,Steven Kwan,confirmed,1.0,4.75,693686,0.0038910505836575876,0.0038910505836575876,0.002932551319648094,0.05058365758754864,0.29571984435797666,0.10505836575875487,0.1245136186770428,0.3343017824999999,90.40750000000001,0.0,0.014084507042253521,0.010869565217391304,0.07042253521126761,0.30985915492957744,0.08450704225352113,0.16901408450704225,0.30265204888888886,91.23666666666666,L,0.027777777777777776,0.041666666666666664,0.1388888888888889,0.4752475247524752,0.1388888888888889,0.041666666666666664,0.2856081472370766,99.328,9.6,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Progressive Field,87.6,61.0,9.2,0.0,0.0,0.9613045881702598,0.05452594493492225,1734,0.5,1300.0,,BetRivers,,,,0.5,,-0.23663677091108848,PASS
824716,2026-09-01 22:45:00+00:00,SEA,BOS,BOS,SEA,1,702332,Caleb Durbin,confirmed,6.0,4.15,693433,0.02734375,0.015625,0.011299435028248588,0.125,0.234375,0.12890625,0.09765625,0.2798926487962962,91.01066666666665,0.0,0.0,0.0,0.07936507936507936,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.28127067666666666,90.86799999999998,R,0.03151862464183381,0.04871060171919771,0.22063037249283668,0.5264227642276422,0.2492836676217765,0.05157593123209169,0.3089741312752838,101.028,16.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Fenway Park,66.5,89.0,0.7,0.0,0.0,0.9872857932559426,0.0540076435404158,1752,0.5,800.0,,BetRivers,,,,0.5,,-0.5139312081362578,PASS
