game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,lineup_status,batting_order,expected_pa,opposing_starter_id,batter_hr_pa_long,batter_barrel_pa_long,batter_barrel_bbe_long,batter_hard_air_pa_long,batter_sweet_pa_long,batter_k_rate_long,batter_bb_rate_long,batter_xwoba_long,batter_ev90_long,batter_hr_pa_recent,batter_barrel_pa_recent,batter_barrel_bbe_recent,batter_hard_air_pa_recent,batter_sweet_pa_recent,batter_k_rate_recent,batter_bb_rate_recent,batter_xwoba_recent,batter_ev90_recent,batter_hand,bvp_pa,bvp_hr,bvp_barrels,bvp_hr_shrunk,bvp_barrel_shrunk,bvp_reliability,same_hand,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,park_hr_factor,pitcher_hr_bf,pitcher_barrel_bf,pitcher_hard_air_bf,pitcher_fly_rate,pitcher_k_rate,pitcher_bb_rate,pitcher_xwoba,pitcher_ev90,pitcher_outs,opposing_pitcher_hand,home_run_probability,fair_odds,point,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,line,market_edge,ev_per_unit,signal
824514,2026-08-17 17:40:00+00:00,STL,CIN,STL,CIN,0,695491,Joshua Báez,confirmed,1.0,4.75,592288,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,0.535425,100.58500000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0,0.535425,100.58500000000001,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,,,,,,,,,,,0.3474797568991925,188,,,,,,,,0.5,,,HR WATCH
824514,2026-08-17 17:40:00+00:00,STL,CIN,STL,CIN,0,676475,Alec Burleson,confirmed,4.0,4.45,592288,0.05405405405405406,0.10424710424710425,0.06870229007633588,0.30115830115830117,0.28957528957528955,0.16216216216216217,0.08494208494208494,0.4097320880555556,101.27783333333332,0.08955223880597014,0.08955223880597014,0.058823529411764705,0.2835820895522388,0.2835820895522388,0.208955223880597,0.13432835820895522,0.44371805666666664,101.48066666666665,L,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,,,,,,,,,,,0.1631849576837094,513,,,,,,,,0.5,,,HR WATCH
824514,2026-08-17 17:40:00+00:00,STL,CIN,CIN,STL,1,682829,Elly De La Cruz,confirmed,1.0,4.75,687273,0.037037037037037035,0.07777777777777778,0.07046979865771812,0.18518518518518517,0.24074074074074073,0.25925925925925924,0.1259259259259259,0.34881659611111104,99.7945,0.03076923076923077,0.046153846153846156,0.04054054054054054,0.16923076923076924,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.3072513566666667,98.07533333333336,L,0,0,0,0.03,0.06,0.0,1,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,0.0,0.0,0.08333333333333333,0.5454545454545454,0.125,0.125,0.29399525,99.38000000000001,15.0,L,0.15862683563469995,530,,,,,,,,0.5,,,PASS
824514,2026-08-17 17:40:00+00:00,STL,CIN,CIN,STL,1,553993,Eugenio Suárez,confirmed,4.0,4.45,687273,0.06224066390041494,0.07053941908713693,0.06415094339622641,0.18672199170124482,0.2033195020746888,0.38589211618257263,0.08713692946058091,0.26371363722222224,95.05366666666667,0.06779661016949153,0.1016949152542373,0.08955223880597014,0.288135593220339,0.22033898305084745,0.3050847457627119,0.13559322033898305,0.3405898222222222,95.21333333333334,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,0.0,0.0,0.08333333333333333,0.5454545454545454,0.125,0.125,0.29399525,99.38000000000001,15.0,L,0.1414874217454157,607,,,,,,,,0.5,,,PASS
824514,2026-08-17 17:40:00+00:00,STL,CIN,CIN,STL,1,701398,Sal Stewart,confirmed,2.0,4.65,687273,0.05343511450381679,0.08015267175572519,0.06481481481481481,0.20610687022900764,0.2099236641221374,0.2366412213740458,0.07251908396946564,0.30817070194444446,97.30483333333333,0.0625,0.0625,0.044444444444444446,0.15625,0.25,0.21875,0.046875,0.3385299966666666,96.21800000000002,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,0.0,0.0,0.08333333333333333,0.5454545454545454,0.125,0.125,0.29399525,99.38000000000001,15.0,L,0.13914309243247733,619,,,,,,,,0.5,,,PASS
824514,2026-08-17 17:40:00+00:00,STL,CIN,STL,CIN,0,691023,Jordan Walker,confirmed,3.0,4.55,592288,0.03515625,0.08984375,0.07540983606557378,0.14453125,0.1875,0.22265625,0.07421875,0.34516740305555554,99.57350000000001,0.030303030303030304,0.07575757575757576,0.06329113924050633,0.15151515151515152,0.21212121212121213,0.21212121212121213,0.045454545454545456,0.3149245422222222,96.37133333333333,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,,,,,,,,,,,0.13256300358665318,654,,,,,,,,0.5,,,PASS
824514,2026-08-17 17:40:00+00:00,STL,CIN,CIN,STL,1,663886,Tyler Stephenson,confirmed,3.0,4.55,687273,0.03829787234042553,0.07659574468085106,0.061224489795918366,0.2297872340425532,0.23829787234042554,0.23829787234042554,0.09787234042553192,0.3500360841666667,95.72016666666667,0.046875,0.09375,0.06896551724137931,0.25,0.21875,0.265625,0.125,0.38466309666666665,95.96133333333333,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,0.0,0.0,0.08333333333333333,0.5454545454545454,0.125,0.125,0.29399525,99.38000000000001,15.0,L,0.12423853769047209,705,,,,,,,,0.5,,,PASS
824514,2026-08-17 17:40:00+00:00,STL,CIN,STL,CIN,0,671056,Iván Herrera,confirmed,2.0,4.65,592288,0.022813688212927757,0.030418250950570342,0.021798365122615803,0.1596958174904943,0.24334600760456274,0.17870722433460076,0.07984790874524715,0.3054044172222222,97.06216666666667,0.014705882352941176,0.04411764705882353,0.03333333333333333,0.17647058823529413,0.16176470588235295,0.17647058823529413,0.07352941176470588,0.3296569066666667,98.88866666666668,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,,,,,,,,,,,0.1052843048401859,850,,,,,,,,0.5,,,PASS
824514,2026-08-17 17:40:00+00:00,STL,CIN,STL,CIN,0,677592,Everson Pereira,confirmed,8.0,3.85,592288,0.05319148936170213,0.0851063829787234,0.07766990291262135,0.1702127659574468,0.22340425531914893,0.32978723404255317,0.06382978723404255,0.31481684266666665,93.8704,0.03773584905660377,0.07547169811320754,0.07142857142857142,0.11320754716981132,0.16981132075471697,0.3584905660377358,0.05660377358490566,0.2833294711111111,92.88466666666665,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,,,,,,,,,,,0.09117051251694937,997,,,,,,,,0.5,,,PASS
824514,2026-08-17 17:40:00+00:00,STL,CIN,STL,CIN,0,691458,Blaze Jordan,confirmed,7.0,4.0,592288,0.012903225806451613,0.06451612903225806,0.04504504504504504,0.18064516129032257,0.25161290322580643,0.14193548387096774,0.03225806451612903,0.29829304563492065,96.23452380952382,0.017543859649122806,0.08771929824561403,0.054945054945054944,0.19298245614035087,0.2631578947368421,0.12280701754385964,0.03508771929824561,0.30694432222222223,96.23266666666665,R,0,0,0,0.03,0.06,0.0,0,Great American Ball Park,82.2,72.0,6.8,0.0,0.0,1.006529646347342,,,,,,,,,,,0.0870390635200101,1049,,,,,,,,0.5,,,PASS
