game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,lineup_status,batting_order,expected_pa,opposing_starter_id,batter_hr_pa_long,batter_barrel_pa_long,batter_barrel_bbe_long,batter_hard_air_pa_long,batter_sweet_pa_long,batter_k_rate_long,batter_bb_rate_long,batter_xwoba_long,batter_ev90_long,batter_hr_pa_recent,batter_barrel_pa_recent,batter_barrel_bbe_recent,batter_hard_air_pa_recent,batter_sweet_pa_recent,batter_k_rate_recent,batter_bb_rate_recent,batter_xwoba_recent,batter_ev90_recent,batter_hand,pitcher_hr_bf,pitcher_barrel_bf,pitcher_hard_air_bf,pitcher_fly_rate,pitcher_k_rate,pitcher_bb_rate,pitcher_xwoba,pitcher_ev90,pitcher_outs,opposing_pitcher_hand,bvp_pa,bvp_hr,bvp_barrels,bvp_hr_shrunk,bvp_barrel_shrunk,bvp_reliability,same_hand,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,park_hr_factor,home_run_probability,fair_odds,point,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,line,market_edge,ev_per_unit,signal
823178,2026-08-29 02:15:00+00:00,ARI,SF,SF,ARI,1,646240,Rafael Devers,confirmed,2.0,4.65,684442,0.07539682539682539,0.0873015873015873,0.06896551724137931,0.25793650793650796,0.28174603174603174,0.1984126984126984,0.1349206349206349,0.36934111888888893,100.40233333333335,0.07692307692307693,0.07692307692307693,0.07352941176470588,0.26153846153846155,0.23076923076923078,0.16923076923076924,0.15384615384615385,0.35593804,99.306,L,0.03896103896103896,0.11688311688311688,0.35064935064935066,0.7272727272727273,0.16883116883116883,0.07792207792207792,0.43210813492063493,102.8375,12.5,L,0.0,0.0,0.0,0.03,0.06,0.0,1,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.18547059264429597,439,,,,,,,,0.5,,,HR WATCH
823178,2026-08-29 02:15:00+00:00,ARI,SF,SF,ARI,1,694376,Shay Whitcomb,confirmed,6.0,4.15,684442,0.12,0.16,0.14814814814814814,0.28,0.2,0.36,0.0,0.2873809523809524,93.99285714285713,0.12,0.16,0.14814814814814814,0.28,0.2,0.36,0.0,0.2873809523809524,93.99285714285713,R,0.03896103896103896,0.11688311688311688,0.35064935064935066,0.7272727272727273,0.16883116883116883,0.07792207792207792,0.43210813492063493,102.8375,12.5,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.1701320591412089,488,,,,,,,,0.5,,,HR WATCH
824960,2026-08-29 01:40:00+00:00,BAL,ATH,BAL,ATH,0,624413,Pete Alonso,confirmed,2.0,4.65,682052,0.06153846153846154,0.1,0.07647058823529412,0.27307692307692305,0.27307692307692305,0.26153846153846155,0.11153846153846154,0.41132452666666663,99.92933333333332,0.1076923076923077,0.1076923076923077,0.07608695652173914,0.2923076923076923,0.3076923076923077,0.2153846153846154,0.07692307692307693,0.4574020566666667,102.45533333333334,R,0.03858520900321544,0.04180064308681672,0.15434083601286175,0.61,0.2282958199356913,0.09646302250803858,0.2541655015883747,98.21533333333332,14.2,L,2.0,1.0,1.0,0.05238095238095238,0.08095238095238096,0.047619047619047616,0,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.16081163559580278,522,,,,,,,,0.5,,,HR WATCH
823178,2026-08-29 02:15:00+00:00,ARI,SF,SF,ARI,1,813841,Jonah Cox,confirmed,1.0,4.75,684442,0.046511627906976744,0.06976744186046512,0.07142857142857142,0.23255813953488372,0.27906976744186046,0.4186046511627907,0.046511627906976744,0.25433117261904764,91.03461538461539,0.046511627906976744,0.06976744186046512,0.07142857142857142,0.23255813953488372,0.27906976744186046,0.4186046511627907,0.046511627906976744,0.25433117261904764,91.03461538461539,R,0.03896103896103896,0.11688311688311688,0.35064935064935066,0.7272727272727273,0.16883116883116883,0.07792207792207792,0.43210813492063493,102.8375,12.5,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.16066967008442332,522,,,,,,,,0.5,,,HR WATCH
824960,2026-08-29 01:40:00+00:00,BAL,ATH,BAL,ATH,0,691723,Coby Mayo,confirmed,4.0,4.45,682052,0.05803571428571429,0.09375,0.07023411371237458,0.30357142857142855,0.28125,0.3125,0.0625,0.3332589633333333,98.21,0.05084745762711865,0.11864406779661017,0.08235294117647059,0.3050847457627119,0.288135593220339,0.23728813559322035,0.05084745762711865,0.37571354444444444,96.15066666666668,R,0.03858520900321544,0.04180064308681672,0.15434083601286175,0.61,0.2282958199356913,0.09646302250803858,0.2541655015883747,98.21533333333332,14.2,L,2.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.047619047619047616,0,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.1604432302127679,523,,,,,,,,0.5,,,HR WATCH
823178,2026-08-29 02:15:00+00:00,ARI,SF,SF,ARI,1,805811,Bryce Eldridge,confirmed,3.0,4.55,684442,0.043137254901960784,0.07058823529411765,0.06143344709897611,0.19215686274509805,0.2,0.28627450980392155,0.12549019607843137,0.3278126611111111,97.53300000000003,0.047619047619047616,0.06349206349206349,0.05714285714285714,0.14285714285714285,0.19047619047619047,0.2698412698412698,0.1111111111111111,0.34954538333333335,99.48666666666665,L,0.03896103896103896,0.11688311688311688,0.35064935064935066,0.7272727272727273,0.16883116883116883,0.07792207792207792,0.43210813492063493,102.8375,12.5,L,0.0,0.0,0.0,0.03,0.06,0.0,1,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.15965721827684043,526,,,,,,,,0.5,,,PASS
823985,2026-08-29 01:38:00+00:00,PHI,LAA,PHI,LAA,0,656941,Kyle Schwarber,confirmed,1.0,4.75,672282,0.05925925925925926,0.07407407407407407,0.0684931506849315,0.23333333333333334,0.1814814814814815,0.32222222222222224,0.14444444444444443,0.3453001805555555,98.51000000000002,0.07142857142857142,0.12857142857142856,0.1111111111111111,0.2714285714285714,0.22857142857142856,0.2571428571428571,0.1,0.3504388666666667,98.36266666666667,L,0.03550295857988166,0.05917159763313609,0.1834319526627219,0.5268065268065268,0.2869822485207101,0.07396449704142012,0.29735954904165024,102.06933333333335,17.2,L,0.0,0.0,0.0,0.03,0.06,0.0,1,Angel Stadium,82.2,60.0,5.6,0.0,0.0,0.65,0.15413236353297988,549,,,,,,,,0.5,,,PASS
824960,2026-08-29 01:40:00+00:00,BAL,ATH,BAL,ATH,0,687952,Christian Encarnacion-Strand,confirmed,5.0,4.3,682052,0.061946902654867256,0.12389380530973451,0.0782122905027933,0.26548672566371684,0.2743362831858407,0.25663716814159293,0.04424778761061947,0.36194004320987655,97.79370370370373,0.0625,0.09375,0.0594059405940594,0.265625,0.25,0.296875,0.015625,0.3430917388888889,97.70733333333334,R,0.03858520900321544,0.04180064308681672,0.15434083601286175,0.61,0.2282958199356913,0.09646302250803858,0.2541655015883747,98.21533333333332,14.2,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.1446452895750659,591,,,,,,,,0.5,,,PASS
823985,2026-08-29 01:38:00+00:00,PHI,LAA,LAA,PHI,1,687263,Zach Neto,confirmed,1.0,4.75,691725,0.034220532319391636,0.07604562737642585,0.05952380952380952,0.24714828897338403,0.20912547528517111,0.2889733840304182,0.060836501901140684,0.2929063572222222,97.13866666666668,0.030303030303030304,0.07575757575757576,0.054945054945054944,0.24242424242424243,0.25757575757575757,0.18181818181818182,0.045454545454545456,0.3381814055555556,98.06800000000001,R,0.049079754601226995,0.06748466257668712,0.1901840490797546,0.5150115473441108,0.18404907975460122,0.08588957055214724,0.35776836206869866,100.58666666666667,14.4,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Angel Stadium,82.2,60.0,5.6,0.0,0.0,0.65,0.13887867446077842,620,,,,,,,,0.5,,,PASS
824960,2026-08-29 01:40:00+00:00,BAL,ATH,ATH,BAL,1,691777,Max Muncy,confirmed,6.0,4.15,687064,0.026785714285714284,0.0625,0.05384615384615385,0.16964285714285715,0.1875,0.33035714285714285,0.08035714285714286,0.277092616091954,95.92551724137931,0.03773584905660377,0.07547169811320754,0.06779661016949153,0.16981132075471697,0.16981132075471697,0.32075471698113206,0.07547169811320754,0.22857123333333332,92.59,R,0.02981029810298103,0.04336043360433604,0.16260162601626016,0.46938775510204084,0.1978319783197832,0.07859078590785908,0.3213368837552217,101.79999999999997,16.933333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.12454666004708322,703,,,,,,,,0.5,,,PASS
824960,2026-08-29 01:40:00+00:00,BAL,ATH,ATH,BAL,1,680869,Zack Gelof,confirmed,3.0,4.55,687064,0.043824701195219126,0.055776892430278883,0.0462046204620462,0.20318725099601595,0.17928286852589642,0.24701195219123506,0.06772908366533864,0.2890434330555556,95.20949999999998,0.03076923076923077,0.06153846153846154,0.04878048780487805,0.2153846153846154,0.23076923076923078,0.24615384615384617,0.12307692307692308,0.3034563666666667,95.36866666666667,R,0.02981029810298103,0.04336043360433604,0.16260162601626016,0.46938775510204084,0.1978319783197832,0.07859078590785908,0.3213368837552217,101.79999999999997,16.933333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.1219443777746774,720,,,,,,,,0.5,,,PASS
823178,2026-08-29 02:15:00+00:00,ARI,SF,ARI,SF,0,682998,Corbin Carroll,confirmed,2.0,4.65,694918,0.019083969465648856,0.07251908396946564,0.05757575757575758,0.22137404580152673,0.22137404580152673,0.22519083969465647,0.12213740458015267,0.32398294956349205,97.449,0.03125,0.09375,0.08450704225352113,0.234375,0.203125,0.171875,0.140625,0.37835564555555556,98.22,L,0.011904761904761904,0.03571428571428571,0.19047619047619047,0.509090909090909,0.20238095238095238,0.10714285714285714,0.27636199356345403,101.02250000000001,15.25,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.12007528346370683,733,,,,,,,,0.5,,,PASS
824960,2026-08-29 01:40:00+00:00,BAL,ATH,ATH,BAL,1,703607,Henry Bolte,confirmed,1.0,4.75,687064,0.0205761316872428,0.053497942386831275,0.04727272727272727,0.09876543209876543,0.205761316872428,0.2757201646090535,0.07407407407407407,0.3025849908333333,97.32583333333334,0.015151515151515152,0.030303030303030304,0.02531645569620253,0.09090909090909091,0.18181818181818182,0.24242424242424243,0.09090909090909091,0.3126467288888889,99.11533333333334,R,0.02981029810298103,0.04336043360433604,0.16260162601626016,0.46938775510204084,0.1978319783197832,0.07859078590785908,0.3213368837552217,101.79999999999997,16.933333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.11749159948476011,751,,,,,,,,0.5,,,PASS
823178,2026-08-29 02:15:00+00:00,ARI,SF,ARI,SF,0,663457,Lars Nootbaar,confirmed,1.0,4.75,694918,0.008658008658008658,0.05627705627705628,0.048327137546468404,0.2077922077922078,0.1645021645021645,0.19913419913419914,0.12987012987012986,0.31947640059523813,98.18035714285715,0.0,0.04838709677419355,0.0379746835443038,0.22580645161290322,0.1774193548387097,0.11290322580645161,0.14516129032258066,0.2980839777777778,97.94666666666667,L,0.011904761904761904,0.03571428571428571,0.19047619047619047,0.509090909090909,0.20238095238095238,0.10714285714285714,0.27636199356345403,101.02250000000001,15.25,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.11738863214535694,752,,,,,,,,0.5,,,PASS
823178,2026-08-29 02:15:00+00:00,ARI,SF,SF,ARI,1,806367,Turner Hill,confirmed,7.0,4.0,684442,0.0,0.06896551724137931,0.06060606060606061,0.2413793103448276,0.2413793103448276,0.1724137931034483,0.10344827586206896,0.3121074875,95.24375,0.0,0.06896551724137931,0.06060606060606061,0.2413793103448276,0.2413793103448276,0.1724137931034483,0.10344827586206896,0.3121074875,95.24375,L,0.03896103896103896,0.11688311688311688,0.35064935064935066,0.7272727272727273,0.16883116883116883,0.07792207792207792,0.43210813492063493,102.8375,12.5,L,0.0,0.0,0.0,0.03,0.06,0.0,1,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.11410089940229018,776,,,,,,,,0.5,,,PASS
824960,2026-08-29 01:40:00+00:00,BAL,ATH,BAL,ATH,0,677942,Blaze Alexander,confirmed,1.0,4.75,682052,0.017937219730941704,0.04484304932735426,0.03003003003003003,0.2062780269058296,0.3273542600896861,0.21076233183856502,0.07174887892376682,0.3450891083333333,94.80830508474577,0.017857142857142856,0.05357142857142857,0.03488372093023256,0.25,0.2857142857142857,0.23214285714285715,0.08928571428571429,0.37771398333333334,96.39428571428572,R,0.03858520900321544,0.04180064308681672,0.15434083601286175,0.61,0.2282958199356913,0.09646302250803858,0.2541655015883747,98.21533333333332,14.2,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.1104529319032393,805,,,,,,,,0.5,,,PASS
823985,2026-08-29 01:38:00+00:00,PHI,LAA,LAA,PHI,1,545361,Mike Trout,confirmed,2.0,4.65,691725,0.026217228464419477,0.07116104868913857,0.057057057057057055,0.1797752808988764,0.23595505617977527,0.26591760299625467,0.14606741573033707,0.3496078763888889,96.64333333333333,0.0,0.06060606060606061,0.045454545454545456,0.16666666666666666,0.24242424242424243,0.22727272727272727,0.10606060606060606,0.3318514966666667,94.12666666666668,R,0.049079754601226995,0.06748466257668712,0.1901840490797546,0.5150115473441108,0.18404907975460122,0.08588957055214724,0.35776836206869866,100.58666666666667,14.4,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Angel Stadium,82.2,60.0,5.6,0.0,0.0,0.65,0.10891944120192583,818,,,,,,,,0.5,,,PASS
824960,2026-08-29 01:40:00+00:00,BAL,ATH,ATH,BAL,1,671732,Lawrence Butler,confirmed,4.0,4.45,687064,0.0371900826446281,0.05371900826446281,0.038922155688622756,0.1322314049586777,0.2727272727272727,0.24793388429752067,0.1115702479338843,0.3100712030555556,95.74199999999999,0.07936507936507936,0.07936507936507936,0.058823529411764705,0.14285714285714285,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.38711770666666667,95.73799999999999,L,0.02981029810298103,0.04336043360433604,0.16260162601626016,0.46938775510204084,0.1978319783197832,0.07859078590785908,0.3213368837552217,101.79999999999997,16.933333333333334,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.10677785969661639,837,,,,,,,,0.5,,,PASS
824960,2026-08-29 01:40:00+00:00,BAL,ATH,BAL,ATH,0,681047,Christian Franklin,confirmed,7.0,4.0,682052,0.0,0.09090909090909091,0.09375,0.15151515151515152,0.24242424242424243,0.2727272727272727,0.18181818181818182,0.33158674814814815,94.90444444444444,0.0,0.09090909090909091,0.09375,0.15151515151515152,0.24242424242424243,0.2727272727272727,0.18181818181818182,0.33158674814814815,94.90444444444444,R,0.03858520900321544,0.04180064308681672,0.15434083601286175,0.61,0.2282958199356913,0.09646302250803858,0.2541655015883747,98.21533333333332,14.2,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Sutter Health Park,76.8,39.0,6.6,0.0,0.0,1.3888982907429346,0.10484902625963925,854,,,,,,,,0.5,,,PASS
823985,2026-08-29 01:38:00+00:00,PHI,LAA,LAA,PHI,1,695681,Christian Moore,confirmed,6.0,4.15,691725,0.023809523809523808,0.09523809523809523,0.07142857142857142,0.16666666666666666,0.3333333333333333,0.35714285714285715,0.09523809523809523,0.26885748,93.38000000000001,0.023809523809523808,0.09523809523809523,0.07142857142857142,0.16666666666666666,0.3333333333333333,0.35714285714285715,0.09523809523809523,0.26885748,93.38000000000001,R,0.049079754601226995,0.06748466257668712,0.1901840490797546,0.5150115473441108,0.18404907975460122,0.08588957055214724,0.35776836206869866,100.58666666666667,14.4,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Angel Stadium,82.2,60.0,5.6,0.0,0.0,0.65,0.10413106693222826,860,,,,,,,,0.5,,,PASS
823178,2026-08-29 02:15:00+00:00,ARI,SF,SF,ARI,1,668800,Andrew Knizner,confirmed,4.0,4.45,684442,0.05555555555555555,0.05555555555555555,0.043478260869565216,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.33138415,96.092,0.05555555555555555,0.05555555555555555,0.043478260869565216,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.33138415,96.092,R,0.03896103896103896,0.11688311688311688,0.35064935064935066,0.7272727272727273,0.16883116883116883,0.07792207792207792,0.43210813492063493,102.8375,12.5,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Oracle Park,61.8,84.0,11.7,0.0,0.0,0.8141817566424099,0.10071650557095413,893,,,,,,,,0.5,,,PASS
