game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,player_type,lineup_status,batting_order,pitcher_k_per_start,pitcher_outs_per_start,pitcher_hits_allowed_per_start,pitcher_pitches_per_start,pitcher_bf_per_start,pitcher_k_rate,pitcher_whiff_rate,pitcher_called_strike_rate,pitcher_xwoba_allowed,pitcher_hits_allowed_rate,pitcher_walk_rate,pitcher_velocity,opponent_k_rate,opponent_hits_per_game,opponent_tb_per_game,opponent_pa_per_game,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,venue_roof_control_factor,park_hr_factor,market_key,market_label,projection,point,line,over_probability,under_probability,over_fair_odds,under_fair_odds,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,over_edge,under_edge,over_ev_per_unit,under_ev_per_unit,signal,confidence,batter_hits_per_game,batter_tb_per_game,batter_hr_per_game,batter_pa_per_game,batter_hit_rate,batter_tb_rate,batter_hr_rate,batter_k_rate,batter_bb_rate,batter_xwoba,batter_hard_hit_rate,batter_barrel_rate,opposing_pitcher_k_rate,opposing_pitcher_xwoba_allowed,opposing_pitcher_hits_allowed_rate,opposing_pitcher_outs_per_start,best_ev_per_unit,actual_batter_hits,actual_batter_total_bases,actual_batter_home_runs,actual_pitcher_strikeouts,actual_pitcher_outs,actual_pitcher_hits_allowed,actual,graded,projection_error,pick_side,pick_result,profit_units
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,671976,Tristan Peters,batter,confirmed,7.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.395972901815085,,1.5,0.3516483516483517,0.6483516483516483,184,-184,,,,,,,,,,,UNDER LEAN,0.2967032967032966,1.1333333333333333,2.466666666666667,0.3333333333333333,3.6,0.3011111111111111,0.6322222222222221,0.08,0.1666666666666666,0.0766666666666666,0.40804518,0.3788888888888888,0.0744444444444444,0.1535359698766153,0.3364922849327065,0.2409324436168908,16.266666666666666,,3.0,5.0,0.0,,,,5.0,True,3.6040270981849147,UNDER,LOSS,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,MIN,CWS,0,665019,Kody Clemens,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.405518193491893,,1.5,0.3521478521478521,0.6478521478521478,184,-184,,,,,,,,,,,UNDER LEAN,0.2957042957042957,1.0,1.8,0.2,4.066666666666666,0.2488888888888888,0.46,0.05,0.1988888888888888,0.0944444444444444,0.4626411388888888,0.3584126984126984,0.0827777777777777,0.2583333333333333,0.2496779374999999,0.2041666666666666,3.5,,0.0,0.0,0.0,,,,0.0,True,1.405518193491893,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,695731,Braden Montgomery,batter,confirmed,6.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.4050388004037986,,1.5,0.3521478521478521,0.6478521478521478,184,-184,,,,,,,,,,,UNDER LEAN,0.2957042957042957,0.6666666666666666,1.2,0.1333333333333333,4.133333333333334,0.1588888888888888,0.2955555555555555,0.0355555555555555,0.1022222222222222,0.0988888888888888,0.3928015766666666,0.2348941798941798,0.0373015873015873,0.1535359698766153,0.3364922849327065,0.2409324436168908,16.266666666666666,,0.0,0.0,0.0,,,,0.0,True,1.4050388004037986,UNDER,WIN,
823903,2026-09-07 02:10:00+00:00,WSH,LAD,LAD,WSH,1,606192,Teoscar Hernández,batter,confirmed,5.0,,,,,,,,,,,,,,,,,UNIQLO Field at Dodger Stadium,72.0,55.0,7.0,0.0,0.0,,1.0,batter_total_bases,Batter total bases,1.4384733207186942,,1.5,0.3561438561438561,0.6438561438561439,181,-181,,,,,,,,,,,UNDER LEAN,0.2877122877122877,1.2,1.8,0.0666666666666666,4.333333333333333,0.2700000000000001,0.4133333333333333,0.0166666666666666,0.2833333333333333,0.0866666666666666,0.3816294799999999,0.2872222222222222,0.1134920634920634,0.2194175389827563,0.3155753607064031,0.1997449812667203,14.461538461538462,,1.0,1.0,0.0,,,,1.0,True,0.43847332071869416,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,643217,Andrew Benintendi,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.4891987517299436,,1.5,0.3591408591408591,0.6408591408591409,178,-178,,,,,,,,,,,UNDER LEAN,0.2817182817182817,0.6666666666666666,1.0666666666666669,0.0666666666666666,3.6,0.1655555555555555,0.2655555555555555,0.0166666666666666,0.2044444444444444,0.0888888888888888,0.2884099277777778,0.3124386724386724,0.0395238095238095,0.1535359698766153,0.3364922849327065,0.2409324436168908,16.266666666666666,,0.0,0.0,0.0,,,,0.0,True,1.4891987517299436,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,663542,Bryan Hudson,pitcher,probable starter,,1.25,3.5,1.0,19.25,4.75,0.2583333333333333,0.2103174603174603,0.2322303921568627,0.2496779374999999,0.2041666666666666,0.0625,88.72950708061002,0.1546762589928057,8.533333333333333,14.6,37.06666666666667,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,pitcher_strikeouts,Pitcher strikeouts,2.064496801868316,,2.5,0.3602391629297459,0.6397608370702541,178,-178,,,,,,,,,,,UNDER LEAN,0.2795216741405082,,,,,,,,,,,,,,,,,,,,,2.0,5.0,1.0,2.0,True,0.06449680186831586,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,MIN,CWS,0,605137,Josh Bell,batter,confirmed,4.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.5331610490424787,,1.5,0.3616383616383616,0.6383616383616384,177,-177,,,,,,,,,,,UNDER LEAN,0.2767232767232767,1.0666666666666669,1.6666666666666667,0.1333333333333333,4.266666666666667,0.26,0.4066666666666666,0.0333333333333333,0.14,0.0733333333333333,0.3913754666666667,0.3044444444444444,0.0388888888888888,0.2583333333333333,0.2496779374999999,0.2041666666666666,3.5,,0.0,0.0,0.0,,,,0.0,True,1.5331610490424787,UNDER,WIN,
824552,2026-09-06 22:20:00+00:00,MIN,CWS,CWS,MIN,1,695657,Colson Montgomery,batter,confirmed,5.0,,,,,,,,,,,,,,,,,Rate Field,74.1,58.0,12.5,0.0,0.0,0.0,1.0,batter_total_bases,Batter total bases,1.532124013381927,,1.5,0.3616383616383616,0.6383616383616384,177,-177,,,,,,,,,,,UNDER LEAN,0.2767232767232767,0.6666666666666666,1.8,0.3333333333333333,4.2,0.15,0.4166666666666667,0.08,0.4311111111111111,0.1088888888888888,0.3308459244444444,0.3350793650793651,0.0688888888888888,0.1535359698766153,0.3364922849327065,0.2409324436168908,16.266666666666666,,0.0,0.0,0.0,,,,0.0,True,1.532124013381927,UNDER,WIN,
823903,2026-09-07 02:10:00+00:00,WSH,LAD,LAD,WSH,1,669257,Will Smith,batter,confirmed,3.0,,,,,,,,,,,,,,,,,UNIQLO Field at Dodger Stadium,72.0,55.0,7.0,0.0,0.0,,1.0,batter_total_bases,Batter total bases,1.5452238406107666,,1.5,0.3641358641358641,0.6358641358641359,175,-175,,,,,,,,,,,UNDER LEAN,0.2717282717282717,0.6666666666666666,1.2666666666666666,0.1333333333333333,4.066666666666666,0.1611111111111111,0.32,0.0355555555555555,0.1388888888888888,0.16,0.4020850033333333,0.2686507936507936,0.0539682539682539,0.2194175389827563,0.3155753607064031,0.1997449812667203,14.461538461538462,,1.0,1.0,0.0,,,,1.0,True,0.5452238406107666,UNDER,WIN,
823903,2026-09-07 02:10:00+00:00,WSH,LAD,LAD,WSH,1,518692,Freddie Freeman,batter,confirmed,4.0,,,,,,,,,,,,,,,,,UNIQLO Field at Dodger Stadium,72.0,55.0,7.0,0.0,0.0,,1.0,batter_total_bases,Batter total bases,1.5516021047424986,,1.5,0.3646353646353646,0.6353646353646354,174,-174,,,,,,,,,,,UNDER LEAN,0.2707292707292708,1.0666666666666669,1.4666666666666666,0.0666666666666666,4.4,0.2366666666666666,0.32,0.0133333333333333,0.2177777777777777,0.1522222222222222,0.3697601655555555,0.2379629629629629,0.0244444444444444,0.2194175389827563,0.3155753607064031,0.1997449812667203,14.461538461538462,,1.0,1.0,0.0,,,,1.0,True,0.5516021047424986,UNDER,WIN,
