game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,lineup_status,batting_order,expected_pa,opposing_starter_id,batter_hr_pa_long,batter_barrel_pa_long,batter_barrel_bbe_long,batter_hard_air_pa_long,batter_sweet_pa_long,batter_k_rate_long,batter_bb_rate_long,batter_xwoba_long,batter_ev90_long,batter_hr_pa_recent,batter_barrel_pa_recent,batter_barrel_bbe_recent,batter_hard_air_pa_recent,batter_sweet_pa_recent,batter_k_rate_recent,batter_bb_rate_recent,batter_xwoba_recent,batter_ev90_recent,batter_hand,bvp_pa,bvp_hr,bvp_barrels,bvp_hr_shrunk,bvp_barrel_shrunk,bvp_reliability,same_hand,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,park_hr_factor,pitcher_hr_bf,pitcher_barrel_bf,pitcher_hard_air_bf,pitcher_fly_rate,pitcher_k_rate,pitcher_bb_rate,pitcher_xwoba,pitcher_ev90,pitcher_outs,opposing_pitcher_hand,home_run_probability,fair_odds,point,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,line,market_edge,ev_per_unit,signal
825037,2026-09-02 19:40:00+00:00,PHI,ARI,PHI,ARI,0,656941,Kyle Schwarber,confirmed,1.0,4.75,664199,0.05514705882352941,0.06985294117647059,0.06484641638225255,0.22794117647058823,0.1875,0.3088235294117647,0.14705882352941177,0.3392642588888889,98.31799999999998,0.04225352112676056,0.07042253521126761,0.058823529411764705,0.22535211267605634,0.19718309859154928,0.23943661971830985,0.11267605633802817,0.3065017266666667,97.28933333333333,L,2.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.047619047619047616,0,Chase Field,101.1,29.0,8.8,0.0,0.5,1.0,,,,,,,,,,,0.18140893935207603,451,,,,,,,,0.5,,,HR WATCH
822931,2026-09-02 22:40:00+00:00,NYM,TB,TB,NYM,1,691406,Junior Caminero,confirmed,3.0,4.55,663795,0.06923076923076923,0.09230769230769231,0.07868852459016394,0.18461538461538463,0.16923076923076924,0.18461538461538463,0.09615384615384616,0.3541447591666667,100.7905,0.03125,0.0625,0.05263157894736842,0.171875,0.15625,0.125,0.0625,0.3335635366666667,103.348,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Tropicana Field,82.2,89.0,2.7,0.0,1.0,1.066541043457779,,,,,,,,,,,0.16610780526806573,502,,,,,,,,0.5,,,HR WATCH
825037,2026-09-02 19:40:00+00:00,PHI,ARI,ARI,PHI,1,663457,Lars Nootbaar,confirmed,1.0,4.75,691725,0.012396694214876033,0.06198347107438017,0.05338078291814947,0.21487603305785125,0.1652892561983471,0.2024793388429752,0.1322314049586777,0.3259074014124294,98.01491525423731,0.01694915254237288,0.0847457627118644,0.07246376811594203,0.2542372881355932,0.1694915254237288,0.15254237288135594,0.13559322033898305,0.3241633944444444,98.188,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Chase Field,101.1,29.0,8.8,0.0,0.5,1.0,0.04559270516717325,0.060790273556231005,0.17325227963525835,0.5011709601873536,0.1884498480243161,0.0911854103343465,0.34435411087252643,100.09466666666667,14.8,R,0.15553957871050814,543,,,,,,,,0.5,,,PASS
825037,2026-09-02 19:40:00+00:00,PHI,ARI,ARI,PHI,1,682998,Corbin Carroll,confirmed,2.0,4.65,691725,0.022556390977443608,0.06766917293233082,0.0547112462006079,0.21804511278195488,0.21804511278195488,0.23308270676691728,0.12406015037593984,0.31495549539682544,97.04033333333334,0.015625,0.0625,0.0547945205479452,0.203125,0.171875,0.234375,0.125,0.33572291888888894,97.20933333333332,L,2.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.047619047619047616,0,Chase Field,101.1,29.0,8.8,0.0,0.5,1.0,0.04559270516717325,0.060790273556231005,0.17325227963525835,0.5011709601873536,0.1884498480243161,0.0911854103343465,0.34435411087252643,100.09466666666667,14.8,R,0.14531735475930935,588,,,,,,,,0.5,,,PASS
822931,2026-09-02 22:40:00+00:00,NYM,TB,TB,NYM,1,650490,Yandy Díaz,confirmed,1.0,4.75,663795,0.033210332103321034,0.055350553505535055,0.036855036855036855,0.1918819188191882,0.24354243542435425,0.15867158671586715,0.06642066420664207,0.3388514349999999,98.89216666666667,0.05970149253731343,0.08955223880597014,0.061224489795918366,0.19402985074626866,0.2537313432835821,0.16417910447761194,0.08955223880597014,0.35641443666666667,99.704,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Tropicana Field,82.2,89.0,2.7,0.0,1.0,1.066541043457779,,,,,,,,,,,0.14246083840748183,602,,,,,,,,0.5,,,PASS
822931,2026-09-02 22:40:00+00:00,NYM,TB,TB,NYM,1,666018,Jonathan Aranda,confirmed,2.0,4.65,663795,0.018796992481203006,0.05639097744360902,0.03875968992248062,0.21804511278195488,0.29699248120300753,0.22180451127819548,0.07142857142857142,0.33030376166666664,97.19950000000001,0.03076923076923077,0.046153846153846156,0.03,0.27692307692307694,0.2923076923076923,0.23076923076923078,0.046153846153846156,0.3103534766666666,97.12466666666667,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Tropicana Field,82.2,89.0,2.7,0.0,1.0,1.066541043457779,,,,,,,,,,,0.14057375744468478,611,,,,,,,,0.5,,,PASS
824717,2026-09-02 20:10:00+00:00,SEA,BOS,BOS,SEA,1,681508,Mickey Gasper,confirmed,2.0,4.65,682243,0.045454545454545456,0.07792207792207792,0.0670391061452514,0.23376623376623376,0.22077922077922077,0.12337662337662338,0.12987012987012986,0.3891433293859649,97.79837837837837,0.12280701754385964,0.14035087719298245,0.13559322033898305,0.21052631578947367,0.22807017543859648,0.05263157894736842,0.22807017543859648,0.5266762822222222,96.93571428571428,L,2.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.047619047619047616,0,Fenway Park,71.2,68.0,11.6,0.0,0.0,1.0560159673710243,0.04504504504504504,0.05405405405405406,0.1981981981981982,0.565843621399177,0.2552552552552553,0.07207207207207207,0.27103380656073556,100.25333333333334,16.466666666666665,R,0.13983449474219756,615,,,,,,,,0.5,,,PASS
823339,2026-09-02 22:40:00+00:00,SF,PIT,PIT,SF,1,664040,Brandon Lowe,confirmed,2.0,4.65,694738,0.040740740740740744,0.07037037037037037,0.057926829268292686,0.18518518518518517,0.2074074074074074,0.3296296296296296,0.07777777777777778,0.2919292358333333,96.98016666666668,0.058823529411764705,0.058823529411764705,0.04819277108433735,0.19117647058823528,0.19117647058823528,0.35294117647058826,0.10294117647058823,0.28574239222222225,97.35933333333332,L,2.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.047619047619047616,0,PNC Park,89.6,52.0,8.6,0.0,0.0,0.7582440230832646,0.022988505747126436,0.04597701149425287,0.14942528735632185,0.4446902654867257,0.1867816091954023,0.12643678160919541,0.3211115218489386,99.41333333333333,15.666666666666666,R,0.1355923382894704,638,,,,,,,,0.5,,,PASS
823339,2026-09-02 22:40:00+00:00,SF,PIT,PIT,SF,1,699013,Esmerlyn Valdez,confirmed,6.0,4.15,694738,0.05952380952380952,0.09523809523809523,0.09486166007905138,0.19047619047619047,0.21031746031746032,0.373015873015873,0.14682539682539683,0.33268243666666664,96.72016949152543,0.03125,0.046875,0.046153846153846156,0.1875,0.140625,0.421875,0.078125,0.2774297366666667,97.73333333333333,R,0.0,0.0,0.0,0.03,0.06,0.0,1,PNC Park,89.6,52.0,8.6,0.0,0.0,0.7582440230832646,0.022988505747126436,0.04597701149425287,0.14942528735632185,0.4446902654867257,0.1867816091954023,0.12643678160919541,0.3211115218489386,99.41333333333333,15.666666666666666,R,0.12917857017991258,674,,,,,,,,0.5,,,PASS
824717,2026-09-02 20:10:00+00:00,SEA,BOS,BOS,SEA,1,701350,Roman Anthony,confirmed,1.0,4.75,682243,0.0,0.04861111111111111,0.046357615894039736,0.1597222222222222,0.1597222222222222,0.2361111111111111,0.14583333333333334,0.3396461197916667,98.56,0.0,0.03125,0.027777777777777776,0.140625,0.140625,0.203125,0.171875,0.37028878666666665,96.81866666666666,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Fenway Park,71.2,68.0,11.6,0.0,0.0,1.0560159673710243,0.04504504504504504,0.05405405405405406,0.1981981981981982,0.565843621399177,0.2552552552552553,0.07207207207207207,0.27103380656073556,100.25333333333334,16.466666666666665,R,0.12839996817610494,679,,,,,,,,0.5,,,PASS
