game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,lineup_status,batting_order,expected_pa,opposing_starter_id,batter_hr_pa_long,batter_barrel_pa_long,batter_barrel_bbe_long,batter_hard_air_pa_long,batter_sweet_pa_long,batter_k_rate_long,batter_bb_rate_long,batter_xwoba_long,batter_ev90_long,batter_hr_pa_recent,batter_barrel_pa_recent,batter_barrel_bbe_recent,batter_hard_air_pa_recent,batter_sweet_pa_recent,batter_k_rate_recent,batter_bb_rate_recent,batter_xwoba_recent,batter_ev90_recent,batter_hand,pitcher_hr_bf,pitcher_barrel_bf,pitcher_hard_air_bf,pitcher_fly_rate,pitcher_k_rate,pitcher_bb_rate,pitcher_xwoba,pitcher_ev90,pitcher_outs,opposing_pitcher_hand,bvp_pa,bvp_hr,bvp_barrels,bvp_hr_shrunk,bvp_barrel_shrunk,bvp_reliability,same_hand,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,park_hr_factor,home_run_probability,fair_odds,point,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,line,market_edge,ev_per_unit,signal
823820,2026-09-07 17:10:00+00:00,NYM,MIA,MIA,NYM,1,669065,Kyle Stowers,confirmed,1.0,4.75,804636,0.057034220532319393,0.09125475285171103,0.08247422680412371,0.29277566539923955,0.21673003802281368,0.3269961977186312,0.11026615969581749,0.36537590333333336,100.96566666666666,0.045454545454545456,0.09090909090909091,0.09375,0.30303030303030304,0.16666666666666666,0.3181818181818182,0.13636363636363635,0.38397170444444445,102.53333333333333,L,,,,,,,,,,,1.0,0.0,0.0,0.029268292682926828,0.058536585365853655,0.024390243902439025,0,loanDepot park,85.9,79.0,7.3,0.0,0.5,0.8612001424501423,0.2398451826072971,317,,,,,,,,0.5,,,HR WATCH
824062,2026-09-07 18:10:00+00:00,ARI,KC,KC,ARI,1,683090,Matthew Lugo,confirmed,8.0,3.85,571882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.9,R,,,,,,,,,,,0.0,0.0,0.0,0.03,0.06,0.0,0,Kauffman Stadium,89.9,54.0,9.6,0.0,0.0,1.1038292847503373,0.215017609383231,365,,,,,,,,0.5,,,HR WATCH
823742,2026-09-07 18:10:00+00:00,CHC,MIL,CHC,MIL,0,691718,Pete Crow-Armstrong,confirmed,1.0,4.75,688107,0.08185053380782918,0.09608540925266904,0.07180851063829788,0.2597864768683274,0.298932384341637,0.2597864768683274,0.1387900355871886,0.37096865805555557,97.94316666666667,0.11428571428571428,0.14285714285714285,0.11627906976744186,0.2571428571428571,0.21428571428571427,0.21428571428571427,0.08571428571428572,0.43896121555555556,102.35266666666665,L,0.0391566265060241,0.045180722891566265,0.18674698795180722,0.556745182012848,0.21987951807228914,0.06626506024096386,0.31156213497168833,100.682,15.4,L,3.0,0.0,0.0,0.027906976744186046,0.05581395348837209,0.06976744186046512,1,American Family Field,77.6,59.0,9.5,0.0,0.5,0.9118589743589745,0.1964744178078443,409,,,,,,,,0.5,,,HR WATCH
824062,2026-09-07 18:10:00+00:00,ARI,KC,KC,ARI,1,695600,Carter Jensen,confirmed,1.0,4.75,571882,0.048327137546468404,0.08178438661710037,0.0668693009118541,0.20074349442379183,0.22304832713754646,0.2788104089219331,0.12639405204460966,0.323082749047619,97.55683333333333,0.08823529411764706,0.11764705882352941,0.10526315789473684,0.22058823529411764,0.2647058823529412,0.20588235294117646,0.17647058823529413,0.4661560466666667,101.82666666666668,L,,,,,,,,,,,0.0,0.0,0.0,0.03,0.06,0.0,0,Kauffman Stadium,89.9,54.0,9.6,0.0,0.0,1.1038292847503373,0.1904549954661068,425,,,,,,,,0.5,,,HR WATCH
823820,2026-09-07 17:10:00+00:00,NYM,MIA,MIA,NYM,1,681715,Heriberto Hernández,confirmed,2.0,4.65,804636,0.06589147286821706,0.10077519379844961,0.09187279151943463,0.20155038759689922,0.22868217054263565,0.29069767441860467,0.1124031007751938,0.34787322194444453,98.43383333333334,0.08955223880597014,0.13432835820895522,0.11842105263157894,0.23880597014925373,0.2537313432835821,0.208955223880597,0.13432835820895522,0.43129459000000003,97.946,R,,,,,,,,,,,0.0,0.0,0.0,0.03,0.06,0.0,0,loanDepot park,85.9,79.0,7.3,0.0,0.5,0.8612001424501423,0.18143311315970964,451,,,,,,,,0.5,,,HR WATCH
824715,2026-09-07 17:35:00+00:00,LAA,BOS,BOS,LAA,1,701350,Roman Anthony,confirmed,1.0,4.75,680570,0.011834319526627219,0.05917159763313609,0.055865921787709494,0.17751479289940827,0.1834319526627219,0.2603550295857988,0.14201183431952663,0.33841464954954964,98.7981081081081,0.029411764705882353,0.07352941176470588,0.06172839506172839,0.23529411764705882,0.25,0.25,0.10294117647058823,0.35556285333333343,98.60533333333333,L,0.036585365853658534,0.06097560975609756,0.2530487804878049,0.5316455696202531,0.2073170731707317,0.08841463414634146,0.3522534720766838,101.41799999999999,14.6,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Fenway Park,79.6,30.0,11.2,0.0,0.0,1.1550213675213674,0.17754851980478606,463,,,,,,,,0.5,,,HR WATCH
824715,2026-09-07 17:35:00+00:00,LAA,BOS,LAA,BOS,0,687263,Zach Neto,confirmed,1.0,4.75,678394,0.022900763358778626,0.061068702290076333,0.04664723032069971,0.24045801526717558,0.20229007633587787,0.2862595419847328,0.061068702290076333,0.2858118588888888,97.05699999999999,0.04411764705882353,0.07352941176470588,0.05434782608695652,0.25,0.2647058823529412,0.27941176470588236,0.04411764705882353,0.3716915155555556,98.68733333333333,R,0.05405405405405406,0.0972972972972973,0.22162162162162163,0.35918367346938773,0.11891891891891893,0.11351351351351352,0.4216713116417379,103.89625000000001,13.125,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Fenway Park,79.6,30.0,11.2,0.0,0.0,1.1550213675213674,0.1754916359398942,470,,,,,,,,0.5,,,HR WATCH
823820,2026-09-07 17:10:00+00:00,NYM,MIA,NYM,MIA,0,596019,Francisco Lindor,confirmed,1.0,4.75,691587,0.052830188679245285,0.06415094339622641,0.04871060171919771,0.29056603773584905,0.22264150943396227,0.19622641509433963,0.1018867924528302,0.33294328972222226,98.34733333333334,0.06060606060606061,0.06060606060606061,0.04395604395604396,0.25757575757575757,0.15151515151515152,0.18181818181818182,0.06060606060606061,0.2793251611111111,98.378,R,0.021341463414634148,0.04573170731707317,0.13414634146341464,0.6148796498905909,0.2652439024390244,0.09451219512195122,0.27825917478953843,99.08533333333335,16.2,R,3.0,0.0,0.0,0.027906976744186046,0.05581395348837209,0.06976744186046512,1,loanDepot park,85.9,79.0,7.3,0.0,0.5,0.8612001424501423,0.17301831492353822,478,,,,,,,,0.5,,,HR WATCH
824793,2026-09-07 17:35:00+00:00,CLE,BAL,BAL,CLE,1,624413,Pete Alonso,confirmed,2.0,4.65,676282,0.05791505791505792,0.10038610038610038,0.07344632768361582,0.30115830115830117,0.277992277992278,0.2471042471042471,0.10424710424710425,0.40694877333333324,100.56916666666666,0.046875,0.078125,0.05813953488372093,0.265625,0.25,0.265625,0.109375,0.36482196000000006,99.62600000000002,R,0.01529051987767584,0.03669724770642202,0.1529051987767584,0.36470588235294116,0.2691131498470948,0.11009174311926606,0.28972850056298466,101.13133333333333,14.533333333333333,L,3.0,0.0,0.0,0.027906976744186046,0.05581395348837209,0.06976744186046512,0,Oriole Park at Camden Yards,81.7,36.0,6.0,0.0,0.0,0.997345753205128,0.1695665822879208,490,,,,,,,,0.5,,,HR WATCH
823415,2026-09-07 17:05:00+00:00,ATL,PHI,PHI,ATL,1,656941,Kyle Schwarber,confirmed,1.0,4.75,656550,0.04797047970479705,0.06642066420664207,0.06,0.22509225092250923,0.18081180811808117,0.3025830258302583,0.15129151291512916,0.3363895713888889,98.16049999999998,0.07246376811594203,0.10144927536231885,0.07954545454545454,0.2608695652173913,0.18840579710144928,0.21739130434782608,0.14492753623188406,0.3797644666666667,98.43733333333334,L,0.02631578947368421,0.05921052631578947,0.1875,0.44854881266490765,0.15460526315789475,0.09868421052631579,0.3432209823805405,102.086,14.133333333333333,R,5.0,1.0,2.0,0.04888888888888889,0.09777777777777778,0.1111111111111111,0,Citizens Bank Park,78.9,45.0,6.0,0.0,0.0,0.96885016025641,0.1673162364992005,498,,,,,,,,0.5,,,HR WATCH
