game_pk,game_datetime,away_team,home_team,team,opponent,is_home,player_id,player_name,lineup_status,batting_order,expected_pa,opposing_starter_id,batter_hr_pa_long,batter_barrel_pa_long,batter_barrel_bbe_long,batter_hard_air_pa_long,batter_sweet_pa_long,batter_k_rate_long,batter_bb_rate_long,batter_xwoba_long,batter_ev90_long,batter_hr_pa_recent,batter_barrel_pa_recent,batter_barrel_bbe_recent,batter_hard_air_pa_recent,batter_sweet_pa_recent,batter_k_rate_recent,batter_bb_rate_recent,batter_xwoba_recent,batter_ev90_recent,batter_hand,pitcher_hr_bf,pitcher_barrel_bf,pitcher_hard_air_bf,pitcher_fly_rate,pitcher_k_rate,pitcher_bb_rate,pitcher_xwoba,pitcher_ev90,pitcher_outs,opposing_pitcher_hand,bvp_pa,bvp_hr,bvp_barrels,bvp_hr_shrunk,bvp_barrel_shrunk,bvp_reliability,same_hand,venue,temperature_f,humidity_pct,wind_speed_mph,precipitation_in,roof_control_factor,park_hr_factor,home_run_probability,fair_odds,point,over_odds,under_odds,over_no_vig_probability,under_no_vig_probability,over_book,under_book,line,market_edge,ev_per_unit,signal
823543,2026-09-22 17:05:00+00:00,TB,NYY,NYY,TB,1,700250,Ben Rice,confirmed,1.0,4.75,607259,0.048507462686567165,0.07835820895522388,0.061764705882352944,0.25,0.2574626865671642,0.2462686567164179,0.13805970149253732,0.37196943583333325,98.14266666666666,0.057971014492753624,0.057971014492753624,0.043478260869565216,0.2028985507246377,0.21739130434782608,0.13043478260869565,0.18840579710144928,0.4166706066666666,97.94800000000001,L,0.04093567251461988,0.05555555555555555,0.19005847953216373,0.5804480651731161,0.14912280701754385,0.029239766081871343,0.2856798840882674,99.69933333333337,17.533333333333335,R,6.0,0.0,0.0,0.02608695652173913,0.05217391304347826,0.13043478260869565,0,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.22208468769512546,350,,,,,,,,0.5,,,HR WATCH
823543,2026-09-22 17:05:00+00:00,TB,NYY,NYY,TB,1,671277,Luis García Jr.,confirmed,4.0,4.45,607259,0.07003891050583658,0.12840466926070038,0.09243697478991597,0.27626459143968873,0.20622568093385213,0.19066147859922178,0.054474708171206226,0.3595537452777778,99.34466666666667,0.03225806451612903,0.0967741935483871,0.08,0.20967741935483872,0.1935483870967742,0.25806451612903225,0.016129032258064516,0.2883245377777778,98.08333333333334,L,0.04093567251461988,0.05555555555555555,0.19005847953216373,0.5804480651731161,0.14912280701754385,0.029239766081871343,0.2856798840882674,99.69933333333337,17.533333333333335,R,3.0,0.0,0.0,0.027906976744186046,0.05581395348837209,0.06976744186046512,0,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.20172622514620114,396,,,,,,,,0.5,,,HR WATCH
823543,2026-09-22 17:05:00+00:00,TB,NYY,NYY,TB,1,682987,Spencer Jones,confirmed,6.0,4.15,607259,0.048034934497816595,0.09606986899563319,0.07829181494661921,0.2663755458515284,0.2838427947598253,0.3537117903930131,0.08733624454148471,0.33742766500000004,98.23716666666665,0.031746031746031744,0.07936507936507936,0.0684931506849315,0.2698412698412698,0.25396825396825395,0.4126984126984127,0.06349206349206349,0.30425155555555555,98.184,L,0.04093567251461988,0.05555555555555555,0.19005847953216373,0.5804480651731161,0.14912280701754385,0.029239766081871343,0.2856798840882674,99.69933333333337,17.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,0,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.19541642563331385,412,,,,,,,,0.5,,,HR WATCH
823543,2026-09-22 17:05:00+00:00,TB,NYY,NYY,TB,1,671218,Heliot Ramos,confirmed,3.0,4.55,607259,0.0326530612244898,0.08979591836734693,0.07308970099667775,0.19183673469387755,0.27346938775510204,0.2612244897959184,0.08163265306122448,0.3280648502777777,97.20133333333334,0.05454545454545454,0.09090909090909091,0.0847457627118644,0.18181818181818182,0.2545454545454545,0.2545454545454545,0.14545454545454545,0.39320620777777787,95.41266666666665,R,0.04093567251461988,0.05555555555555555,0.19005847953216373,0.5804480651731161,0.14912280701754385,0.029239766081871343,0.2856798840882674,99.69933333333337,17.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.16548958285475954,504,,,,,,,,0.5,,,HR WATCH
823543,2026-09-22 17:05:00+00:00,TB,NYY,TB,NYY,0,691406,Junior Caminero,confirmed,3.0,4.55,607074,0.04580152671755725,0.08396946564885496,0.06811145510835913,0.183206106870229,0.16412213740458015,0.17938931297709923,0.09541984732824428,0.33608924166666665,100.62400000000001,0.05970149253731343,0.08955223880597014,0.06593406593406594,0.23880597014925373,0.208955223880597,0.19402985074626866,0.11940298507462686,0.36013571666666666,101.88466666666666,R,0.022151898734177215,0.04113924050632911,0.17088607594936708,0.5576923076923077,0.2626582278481013,0.12025316455696203,0.304111210132377,100.29533333333333,15.133333333333333,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.15614769134202064,540,,,,,,,,0.5,,,PASS
823543,2026-09-22 17:05:00+00:00,TB,NYY,TB,NYY,0,666018,Jonathan Aranda,confirmed,2.0,4.65,607074,0.03345724907063197,0.06691449814126393,0.04580152671755725,0.241635687732342,0.32342007434944237,0.26022304832713755,0.06319702602230483,0.31476026833333326,96.88666666666668,0.07352941176470588,0.058823529411764705,0.042105263157894736,0.27941176470588236,0.29411764705882354,0.29411764705882354,0.08823529411764706,0.31720256333333335,96.07400000000001,L,0.022151898734177215,0.04113924050632911,0.17088607594936708,0.5576923076923077,0.2626582278481013,0.12025316455696203,0.304111210132377,100.29533333333333,15.133333333333333,L,0.0,0.0,0.0,0.03,0.06,0.0,1,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.15322170402483687,553,,,,,,,,0.5,,,PASS
823543,2026-09-22 17:05:00+00:00,TB,NYY,NYY,TB,1,641355,Cody Bellinger,confirmed,2.0,4.65,607259,0.023622047244094488,0.031496062992125984,0.023323615160349854,0.16535433070866143,0.22440944881889763,0.1968503937007874,0.06692913385826772,0.29607689611111115,95.97466666666666,0.06153846153846154,0.07692307692307693,0.0625,0.26153846153846155,0.23076923076923078,0.15384615384615385,0.03076923076923077,0.2803246311111111,98.814,L,0.04093567251461988,0.05555555555555555,0.19005847953216373,0.5804480651731161,0.14912280701754385,0.029239766081871343,0.2856798840882674,99.69933333333337,17.533333333333335,R,6.0,0.0,0.0,0.02608695652173913,0.05217391304347826,0.13043478260869565,0,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.1349848828046261,641,,,,,,,,0.5,,,PASS
823543,2026-09-22 17:05:00+00:00,TB,NYY,TB,NYY,0,650490,Yandy Díaz,confirmed,1.0,4.75,607074,0.032846715328467155,0.05474452554744526,0.03676470588235294,0.18248175182481752,0.2737226277372263,0.15328467153284672,0.06569343065693431,0.3168020966666667,99.01533333333333,0.014705882352941176,0.04411764705882353,0.028037383177570093,0.16176470588235295,0.27941176470588236,0.14705882352941177,0.058823529411764705,0.26553656,99.42733333333332,R,0.022151898734177215,0.04113924050632911,0.17088607594936708,0.5576923076923077,0.2626582278481013,0.12025316455696203,0.304111210132377,100.29533333333333,15.133333333333333,L,0.0,0.0,0.0,0.03,0.06,0.0,0,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.12648052444697885,691,,,,,,,,0.5,,,PASS
823543,2026-09-22 17:05:00+00:00,TB,NYY,NYY,TB,1,806146,George Lombard Jr.,confirmed,5.0,4.3,607259,0.03424657534246575,0.04794520547945205,0.03932584269662921,0.17123287671232876,0.2328767123287671,0.2465753424657534,0.0684931506849315,0.2991502635135135,95.25891891891892,0.04838709677419355,0.04838709677419355,0.03896103896103896,0.1935483870967742,0.22580645161290322,0.22580645161290322,0.04838709677419355,0.28695817,96.51133333333334,R,0.04093567251461988,0.05555555555555555,0.19005847953216373,0.5804480651731161,0.14912280701754385,0.029239766081871343,0.2856798840882674,99.69933333333337,17.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.12602852070399967,693,,,,,,,,0.5,,,PASS
823543,2026-09-22 17:05:00+00:00,TB,NYY,NYY,TB,1,683011,Anthony Volpe,confirmed,7.0,4.0,607259,0.0091324200913242,0.0319634703196347,0.024734982332155476,0.1872146118721461,0.2328767123287671,0.2146118721461187,0.0958904109589041,0.2800003888888889,94.58368421052633,0.01694915254237288,0.05084745762711865,0.037037037037037035,0.2542372881355932,0.2033898305084746,0.1694915254237288,0.05084745762711865,0.27642288111111113,96.446,R,0.04093567251461988,0.05555555555555555,0.19005847953216373,0.5804480651731161,0.14912280701754385,0.029239766081871343,0.2856798840882674,99.69933333333337,17.533333333333335,R,0.0,0.0,0.0,0.03,0.06,0.0,1,Yankee Stadium,64.1,66.0,13.2,0.0,0.0,1.2019622516005657,0.10776555967660191,828,,,,,,,,0.5,,,PASS
